CSA,CBSA,MDIV,STCOU,NAME,LSAD,CENSUS2010POP,ESTIMATESBASE2010,POPESTIMATE2010,POPESTIMATE2011,POPESTIMATE2012,POPESTIMATE2013,POPESTIMATE2014,POPESTIMATE2015,POPESTIMATE2016,POPESTIMATE2017,POPESTIMATE2018,POPESTIMATE2019,NPOPCHG2010,NPOPCHG2011,NPOPCHG2012,NPOPCHG2013,NPOPCHG2014,NPOPCHG2015,NPOPCHG2016,NPOPCHG2017,NPOPCHG2018,NPOPCHG2019,BIRTHS2010,BIRTHS2011,BIRTHS2012,BIRTHS2013,BIRTHS2014,BIRTHS2015,BIRTHS2016,BIRTHS2017,BIRTHS2018,BIRTHS2019,DEATHS2010,DEATHS2011,DEATHS2012,DEATHS2013,DEATHS2014,DEATHS2015,DEATHS2016,DEATHS2017,DEATHS2018,DEATHS2019,NATURALINC2010,NATURALINC2011,NATURALINC2012,NATURALINC2013,NATURALINC2014,NATURALINC2015,NATURALINC2016,NATURALINC2017,NATURALINC2018,NATURALINC2019,INTERNATIONALMIG2010,INTERNATIONALMIG2011,INTERNATIONALMIG2012,INTERNATIONALMIG2013,INTERNATIONALMIG2014,INTERNATIONALMIG2015,INTERNATIONALMIG2016,INTERNATIONALMIG2017,INTERNATIONALMIG2018,INTERNATIONALMIG2019,DOMESTICMIG2010,DOMESTICMIG2011,DOMESTICMIG2012,DOMESTICMIG2013,DOMESTICMIG2014,DOMESTICMIG2015,DOMESTICMIG2016,DOMESTICMIG2017,DOMESTICMIG2018,DOMESTICMIG2019,NETMIG2010,NETMIG2011,NETMIG2012,NETMIG2013,NETMIG2014,NETMIG2015,NETMIG2016,NETMIG2017,NETMIG2018,NETMIG2019,RESIDUAL2010,RESIDUAL2011,RESIDUAL2012,RESIDUAL2013,RESIDUAL2014,RESIDUAL2015,RESIDUAL2016,RESIDUAL2017,RESIDUAL2018,RESIDUAL2019
396,,,,"Myrtle Beach-Conway, SC-NC",Combined Statistical Area,436880,436886,438670,445823,453531,464181,476890,492654,508902,525340,543217,559581,1784,7153,7708,10650,12709,15764,16248,16438,17877,16364,1088,4734,4687,4682,4772,4773,4728,4675,4673,4709,946,4389,4670,4874,4923,5250,5567,5783,6304,6496,142,345,17,-192,-151,-477,-839,-1108,-1631,-1787,48,129,216,292,340,355,176,247,293,244,1500,6645,7252,10307,12132,15627,16807,17183,19100,17761,1548,6774,7468,10599,12472,15982,16983,17430,19393,18005,94,34,223,243,388,259,104,116,115,146
396,23860,,,"Georgetown, SC",Micropolitan Statistical Area,60158,60311,60327,60173,60232,60476,60825,61456,61565,61826,62232,62680,16,-154,59,244,349,631,109,261,406,448,133,588,591,603,591,571,564,537,542,521,119,672,707,744,682,709,786,790,835,879,14,-84,-116,-141,-91,-138,-222,-253,-293,-358,5,14,26,13,-2,6,-6,2,7,-13,5,-81,161,375,440,759,340,514,691,817,10,-67,187,388,438,765,334,516,698,804,-8,-3,-12,-3,2,4,-3,-2,1,2
396,23860,,45043,"Georgetown County, SC",County or equivalent,60158,60311,60327,60173,60232,60476,60825,61456,61565,61826,62232,62680,16,-154,59,244,349,631,109,261,406,448,133,588,591,603,591,571,564,537,542,521,119,672,707,744,682,709,786,790,835,879,14,-84,-116,-141,-91,-138,-222,-253,-293,-358,5,14,26,13,-2,6,-6,2,7,-13,5,-81,161,375,440,759,340,514,691,817,10,-67,187,388,438,765,334,516,698,804,-8,-3,-12,-3,2,4,-3,-2,1,2
396,34820,,,"Myrtle Beach-Conway-North Myrtle Beach, SC-NC",Metropolitan Statistical Area,376722,376575,378343,385650,393299,403705,416065,431198,447337,463514,480985,496901,1768,7307,7649,10406,12360,15133,16139,16177,17471,15916,955,4146,4096,4079,4181,4202,4164,4138,4131,4188,827,3717,3963,4130,4241,4541,4781,4993,5469,5617,128,429,133,-51,-60,-339,-617,-855,-1338,-1429,43,115,190,279,342,349,182,245,286,257,1495,6726,7091,9932,11692,14868,16467,16669,18409,16944,1538,6841,7281,10211,12034,15217,16649,16914,18695,17201,102,37,235,246,386,255,107,118,114,144
396,34820,,37019,"Brunswick County, NC",County or equivalent,107431,107429,108069,110185,112013,114922,118305,122211,126304,130859,136880,142820,640,2116,1828,2909,3383,3906,4093,4555,6021,5940,255,1042,1016,1086,989,1112,1012,976,1004,1027,241,1020,1203,1204,1233,1337,1367,1434,1665,1738,14,22,-187,-118,-244,-225,-355,-458,-661,-711,1,-26,15,-20,-19,-6,-12,-15,-9,-36,579,2109,1934,2968,3520,4065,4432,4990,6649,6629,580,2083,1949,2948,3501,4059,4420,4975,6640,6593,46,11,66,79,126,72,28,38,42,58
396,34820,,45051,"Horry County, SC",County or equivalent,269291,269146,270274,275465,281286,288783,297760,308987,321033,332655,344105,354081,1128,5191,5821,7497,8977,11227,12046,11622,11450,9976,700,3104,3080,2993,3192,3090,3152,3162,3127,3161,586,2697,2760,2926,3008,3204,3414,3559,3804,3879,114,407,320,67,184,-114,-262,-397,-677,-718,42,141,175,299,361,355,194,260,295,293,916,4617,5157,6964,8172,10803,12035,11679,11760,10315,958,4758,5332,7263,8533,11158,12229,11939,12055,10608,56,26,169,167,260,183,79,80,72,86
400,,,,"Nashville-Davidson--Murfreesboro, TN",Combined Statistical Area,1763744,1763707,1768563,1792791,1821988,1853745,1888192,1925801,1963827,1999134,2031449,2062547,4856,24228,29197,31757,34447,37609,38026,35307,32315,31098,5995,23653,23950,24162,24881,25645,25577,25661,26094,25982,3241,13864,13863,14458,14620,15264,15839,16252,16618,16487,2754,9789,10087,9704,10261,10381,9738,9409,9476,9495,478,4346,3413,4834,3886,4974,3768,4455,5161,5035,1621,10038,15278,16905,19872,21986,24420,21406,17688,16581,2099,14384,18691,21739,23758,26960,28188,25861,22849,21616,3,55,419,314,428,268,100,37,-10,-13
400,29980,,,"Lawrenceburg, TN",Micropolitan Statistical Area,41869,41856,41967,42162,42154,42028,42304,42592,43056,43388,43771,44142,111,195,-8,-126,276,288,464,332,383,371,141,564,569,550,578,571,563,581,573,585,144,480,502,482,543,540,532,568,571,539,-3,84,67,68,35,31,31,13,2,46,0,14,13,14,8,-6,-4,-5,-5,-5,111,99,-84,-206,239,265,438,325,386,331,111,113,-71,-192,247,259,434,320,381,326,3,-2,-4,-2,-6,-2,-1,-1,0,-1
400,29980,,47099,"Lawrence County, TN",County or equivalent,41869,41856,41967,42162,42154,42028,42304,42592,43056,43388,43771,44142,111,195,-8,-126,276,288,464,332,383,371,141,564,569,550,578,571,563,581,573,585,144,480,502,482,543,540,532,568,571,539,-3,84,67,68,35,31,31,13,2,46,0,14,13,14,8,-6,-4,-5,-5,-5,111,99,-84,-206,239,265,438,325,386,331,111,113,-71,-192,247,259,434,320,381,326,3,-2,-4,-2,-6,-2,-1,-1,0,-1
400,30280,,,"Lewisburg, TN",Micropolitan Statistical Area,30617,30611,30687,30848,30971,31140,31287,31590,32035,33020,33806,34375,76,161,123,169,147,303,445,985,786,569,94,369,357,354,341,406,379,375,422,411,50,327,279,302,319,334,371,345,332,344,44,42,78,52,22,72,8,30,90,67,3,9,11,17,3,43,37,59,50,15,32,111,40,104,128,189,400,894,644,485,35,120,51,121,131,232,437,953,694,500,-3,-1,-6,-4,-6,-1,0,2,2,2
400,30280,,47117,"Marshall County, TN",County or equivalent,30617,30611,30687,30848,30971,31140,31287,31590,32035,33020,33806,34375,76,161,123,169,147,303,445,985,786,569,94,369,357,354,341,406,379,375,422,411,50,327,279,302,319,334,371,345,332,344,44,42,78,52,22,72,8,30,90,67,3,9,11,17,3,43,37,59,50,15,32,111,40,104,128,189,400,894,644,485,35,120,51,121,131,232,437,953,694,500,-3,-1,-6,-4,-6,-1,0,2,2,2
400,34980,,,"Nashville-Davidson--Murfreesboro--Franklin, TN",Metropolitan Statistical Area,1646200,1646183,1650831,1674534,1703609,1735012,1768350,1804671,1841294,1874515,1904726,1934317,4648,23703,29075,31403,33338,36321,36623,33221,30211,29591,5601,22106,22423,22619,23374,24042,24023,24056,24417,24308,2919,12620,12656,13194,13325,13903,14441,14819,15229,15122,2682,9486,9767,9425,10049,10139,9582,9237,9188,9186,466,4224,3329,4762,3848,4851,3668,4307,5030,4937,1492,9933,15551,16890,19010,21060,23272,19641,16005,15482,1958,14157,18880,21652,22858,25911,26940,23948,21035,20419,8,60,428,326,431,271,101,36,-12,-14
400,34980,,47015,"Cannon County, TN",County or equivalent,13801,13813,13797,13724,13789,13700,13572,13740,13876,14157,14440,14678,-16,-73,65,-89,-128,168,136,281,283,238,36,148,144,137,136,167,162,157,189,180,49,156,162,172,181,193,173,177,186,155,-13,-8,-18,-35,-45,-26,-11,-20,3,25,1,11,7,18,6,6,4,5,7,7,-2,-76,76,-70,-92,187,143,296,271,206,-1,-65,83,-52,-86,193,147,301,278,213,-2,0,0,-2,3,1,0,0,2,0
400,34980,,47021,"Cheatham County, TN",County or equivalent,39105,39110,39131,38986,39231,39340,39610,39593,39775,40366,40502,40667,21,-145,245,109,270,-17,182,591,136,165,104,415,448,414,455,462,466,480,452,451,57,369,351,397,335,384,420,422,436,403,47,46,97,17,120,78,46,58,16,48,3,2,-1,2,1,0,-1,-2,-1,-1,-28,-193,154,93,156,-91,139,533,122,119,-25,-191,153,95,157,-91,138,531,121,118,-1,0,-5,-3,-7,-4,-2,2,-1,-1
400,34980,,47037,"Davidson County, TN",County or equivalent,626681,626558,627746,635918,649344,660179,669611,679793,685829,687159,690516,694144,1188,8172,13426,10835,9432,10182,6036,1330,3357,3628,2414,9482,9712,9894,10019,10356,10198,10030,10002,9985,1205,4938,4920,5123,5164,5146,5428,5447,5512,5565,1209,4544,4792,4771,4855,5210,4770,4583,4490,4420,332,2907,2348,3412,2792,3382,2608,2996,3511,3453,-316,701,5991,2546,1687,1514,-1346,-6178,-4601,-4201,16,3608,8339,5958,4479,4896,1262,-3182,-1090,-748,-37,20,295,106,98,76,4,-71,-43,-44
400,34980,,47043,"Dickson County, TN",County or equivalent,49666,49650,49684,49982,50214,50164,50465,51334,51900,52774,53446,53948,34,298,232,-50,301,869,566,874,672,502,158,598,569,641,622,627,601,579,647,630,150,494,504,472,527,512,599,595,581,526,8,104,65,169,95,115,2,-16,66,104,0,-1,3,-4,-4,-5,-11,-4,-11,-10,32,195,167,-212,216,754,575,891,616,407,32,194,170,-216,212,749,564,887,605,397,-6,0,-3,-3,-6,5,0,3,1,1
400,34980,,47111,"Macon County, TN",County or equivalent,22248,22226,22237,22455,22488,22637,22919,23076,23340,23905,24289,24602,11,218,33,149,282,157,264,565,384,313,74,324,295,313,323,344,322,330,340,341,87,229,253,298,289,265,273,273,271,281,-13,95,42,15,34,79,49,57,69,60,9,74,50,54,2,1,1,2,4,4,16,48,-56,83,243,80,214,505,312,247,25,122,-6,137,245,81,215,507,316,251,-1,1,-3,-3,3,-3,0,1,-1,2
400,34980,,47119,"Maury County, TN",County or equivalent,80956,80932,81172,81528,82054,83618,85384,87425,89556,92237,94273,96387,240,356,526,1564,1766,2041,2131,2681,2036,2114,312,1141,1039,1062,1091,1136,1160,1206,1260,1244,153,745,733,795,842,938,927,945,967,937,159,396,306,267,249,198,233,261,293,307,15,100,63,72,32,44,10,39,24,19,68,-138,171,1196,1449,1775,1878,2366,1711,1778,83,-38,234,1268,1481,1819,1888,2405,1735,1797,-2,-2,-14,29,36,24,10,15,8,10
400,34980,,47147,"Robertson County, TN",County or equivalent,66283,66319,66322,66775,66798,67412,68046,68687,69393,70328,71179,71813,3,453,23,614,634,641,706,935,851,634,198,885,951,870,872,884,874,861,889,869,191,602,628,617,576,673,669,685,707,664,7,283,323,253,296,211,205,176,182,205,1,54,4,63,56,60,45,79,55,46,0,118,-300,301,285,374,456,677,612,383,1,172,-296,364,341,434,501,756,667,429,-5,-2,-4,-3,-3,-4,0,3,2,0
400,34980,,47149,"Rutherford County, TN",County or equivalent,262604,262588,263708,269160,274397,281148,288848,298197,307415,316531,324647,332285,1120,5452,5237,6751,7700,9349,9218,9116,8116,7638,933,3688,3652,3652,3860,3978,4048,4103,4109,4109,324,1586,1621,1660,1620,1828,1853,2036,2104,2071,609,2102,2031,1992,2240,2150,2195,2067,2005,2038,35,473,393,568,509,602,418,500,570,551,454,2859,2759,4107,4832,6503,6572,6511,5525,5039,489,3332,3152,4675,5341,7105,6990,7011,6095,5590,22,18,54,84,119,94,33,38,16,10
400,34980,,47159,"Smith County, TN",County or equivalent,19166,19150,19126,19210,19179,19117,19097,19308,19526,19732,19979,20157,-24,84,-31,-62,-20,211,218,206,247,178,59,210,214,229,247,208,233,261,207,223,72,219,222,221,210,203,196,200,212,232,-13,-9,-8,8,37,5,37,61,-5,-9,0,-1,-1,-1,0,2,1,-2,-3,-3,-11,94,-18,-69,-54,202,180,145,254,190,-11,93,-19,-70,-54,204,181,143,251,187,0,0,-4,0,-3,2,0,2,1,0
400,34980,,47165,"Sumner County, TN",County or equivalent,160645,160634,161214,163680,165967,168754,172269,175326,179332,183756,187490,191283,580,2466,2287,2787,3515,3057,4006,4424,3734,3793,467,1859,1937,1958,2112,2130,2087,2035,2227,2173,298,1314,1252,1420,1384,1469,1519,1595,1717,1701,169,545,685,538,728,661,568,440,510,472,9,102,53,69,52,123,83,113,139,141,392,1811,1535,2155,2692,2258,3344,3856,3081,3175,401,1913,1588,2224,2744,2381,3427,3969,3220,3316,10,8,14,25,43,15,11,15,4,5
400,34980,,47169,"Trousdale County, TN",County or equivalent,7870,7864,7874,7815,7794,7810,7998,8051,9955,10831,11033,11284,10,-59,-21,16,188,53,1904,876,202,251,19,89,91,84,97,114,102,95,114,111,8,92,90,92,87,110,97,113,88,95,11,-3,1,-8,10,4,5,-18,26,16,1,-4,-2,3,4,0,-2,-1,-1,0,-1,-52,-20,22,169,49,1880,883,175,234,0,-56,-22,25,173,49,1878,882,174,234,-1,0,0,-1,5,0,21,12,2,1
400,34980,,47187,"Williamson County, TN",County or equivalent,183182,183277,184143,188501,193211,199143,205334,211605,218903,226048,231978,238412,866,4358,4710,5932,6191,6271,7298,7145,5930,6434,493,1961,2006,2019,2086,2219,2273,2368,2343,2357,175,990,981,985,1058,1102,1222,1296,1295,1325,318,971,1025,1034,1028,1117,1051,1072,1048,1032,50,369,337,425,329,507,402,456,562,574,486,3008,3294,4410,4752,4616,5834,5619,4332,4835,536,3377,3631,4835,5081,5123,6236,6075,4894,5409,12,10,54,63,82,31,11,-2,-12,-7
400,34980,,47189,"Wilson County, TN",County or equivalent,113993,114062,114677,116800,119143,121990,125197,128536,132494,136691,140954,144657,615,2123,2343,2847,3207,3339,3958,4197,4263,3703,334,1306,1365,1346,1454,1417,1497,1551,1638,1635,150,886,939,942,1052,1080,1065,1035,1153,1167,184,420,426,404,402,337,432,516,485,468,10,138,75,81,69,129,110,126,174,156,402,1558,1798,2328,2675,2839,3403,3537,3595,3070,412,1696,1873,2409,2744,2968,3513,3663,3769,3226,19,7,44,34,61,34,13,18,9,9
400,43180,,,"Shelbyville, TN",Micropolitan Statistical Area,45058,45057,45078,45247,45254,45565,46251,46948,47442,48211,49146,49713,21,169,7,311,686,697,494,769,935,567,159,614,601,639,588,626,612,649,682,678,128,437,426,480,433,487,495,520,486,482,31,177,175,159,155,139,117,129,196,196,9,99,60,41,27,86,67,94,86,88,-14,-105,-229,117,495,472,310,546,653,283,-5,-6,-169,158,522,558,377,640,739,371,-5,-2,1,-6,9,0,0,0,0,0
400,43180,,47003,"Bedford County, TN",County or equivalent,45058,45057,45078,45247,45254,45565,46251,46948,47442,48211,49146,49713,21,169,7,311,686,697,494,769,935,567,159,614,601,639,588,626,612,649,682,678,128,437,426,480,433,487,495,520,486,482,31,177,175,159,155,139,117,129,196,196,9,99,60,41,27,86,67,94,86,88,-14,-105,-229,117,495,472,310,546,653,283,-5,-6,-169,158,522,558,377,640,739,371,-5,-2,1,-6,9,0,0,0,0,0
404,,,,"New Bern-Morehead City, NC",Combined Statistical Area,193271,193271,194123,195553,196179,195560,195407,194083,193793,193624,194022,193757,852,1430,626,-619,-153,-1324,-290,-169,398,-265,584,2578,2464,2342,2298,2278,2201,2145,2069,2041,476,2044,1967,2041,2008,2159,2214,2218,2284,2204,108,534,497,301,290,119,-13,-73,-215,-163,168,196,846,512,323,462,230,66,-87,42,529,701,-700,-1474,-755,-1911,-498,-146,709,-133,697,897,146,-962,-432,-1449,-268,-80,622,-91,47,-1,-17,42,-11,6,-9,-16,-9,-11
404,33980,,,"Morehead City, NC",Micropolitan Statistical Area,66469,66463,66700,67418,67770,68388,68629,68712,68808,68921,69438,69473,237,718,352,618,241,83,96,113,517,35,132,617,645,618,623,592,578,578,516,531,175,727,756,773,737,780,797,831,927,894,-43,-110,-111,-155,-114,-188,-219,-253,-411,-363,31,45,144,81,53,83,61,41,15,22,235,782,326,684,309,197,258,331,913,378,266,827,470,765,362,280,319,372,928,400,14,1,-7,8,-7,-9,-4,-6,0,-2
404,33980,,37031,"Carteret County, NC",County or equivalent,66469,66463,66700,67418,67770,68388,68629,68712,68808,68921,69438,69473,237,718,352,618,241,83,96,113,517,35,132,617,645,618,623,592,578,578,516,531,175,727,756,773,737,780,797,831,927,894,-43,-110,-111,-155,-114,-188,-219,-253,-411,-363,31,45,144,81,53,83,61,41,15,22,235,782,326,684,309,197,258,331,913,378,266,827,470,765,362,280,319,372,928,400,14,1,-7,8,-7,-9,-4,-6,0,-2
404,35100,,,"New Bern, NC",Metropolitan Statistical Area,126802,126808,127423,128135,128409,127172,126778,125371,124985,124703,124584,124284,615,712,274,-1237,-394,-1407,-386,-282,-119,-300,452,1961,1819,1724,1675,1686,1623,1567,1553,1510,301,1317,1211,1268,1271,1379,1417,1387,1357,1310,151,644,608,456,404,307,206,180,196,200,137,151,702,431,270,379,169,25,-102,20,294,-81,-1026,-2158,-1064,-2108,-756,-477,-204,-511,431,70,-324,-1727,-794,-1729,-587,-452,-306,-491,33,-2,-10,34,-4,15,-5,-10,-9,-9
404,35100,,37049,"Craven County, NC",County or equivalent,103505,103498,104171,104831,105319,104285,104055,102853,102632,102492,102338,102139,673,660,488,-1034,-230,-1202,-221,-140,-154,-199,411,1746,1631,1530,1499,1486,1447,1392,1381,1340,194,1013,958,1010,980,1079,1130,1111,1091,1035,217,733,673,520,519,407,317,281,290,305,134,150,682,414,259,372,167,26,-102,20,286,-220,-855,-2001,-1004,-1998,-700,-438,-334,-514,420,-70,-173,-1587,-745,-1626,-533,-412,-436,-494,36,-3,-12,33,-4,17,-5,-9,-8,-10
404,35100,,37103,"Jones County, NC",County or equivalent,10153,10167,10143,10060,10071,10007,9851,9777,9588,9573,9613,9419,-24,-83,11,-64,-156,-74,-189,-15,40,-194,21,110,101,94,98,111,86,86,97,91,53,146,123,120,131,126,113,109,104,118,-32,-36,-22,-26,-33,-15,-27,-23,-7,-27,2,3,12,10,3,3,0,-1,-1,-2,6,-50,21,-49,-126,-60,-163,9,48,-166,8,-47,33,-39,-123,-57,-163,8,47,-168,0,0,0,1,0,-2,1,0,0,1
404,35100,,37137,"Pamlico County, NC",County or equivalent,13144,13143,13109,13244,13019,12880,12872,12741,12765,12638,12633,12726,-34,135,-225,-139,-8,-131,24,-127,-5,93,20,105,87,100,78,89,90,89,75,79,54,158,130,138,160,174,174,167,162,157,-34,-53,-43,-38,-82,-85,-84,-78,-87,-78,1,-2,8,7,8,4,2,0,1,2,2,189,-192,-108,66,-50,107,-48,82,169,3,187,-184,-101,74,-46,109,-48,83,171,-3,1,2,0,0,0,-1,-1,-1,0
406,,,,"New Orleans-Metairie-Hammond, LA-MS",Combined Statistical Area,1413965,1413879,1419591,1439276,1452208,1466344,1477355,1490299,1499656,1504583,1505881,1507017,5712,19685,12932,14136,11011,12944,9357,4927,1298,1136,4264,18728,18537,18553,19521,19628,19665,19273,18589,18247,2786,12352,12624,13374,13265,13367,13412,13993,14741,14793,1478,6376,5913,5179,6256,6261,6253,5280,3848,3454,505,3067,1734,2503,2107,2985,2965,1693,1796,1637,3330,10136,5016,6195,2597,3677,180,-2010,-4318,-3908,3835,13203,6750,8698,4704,6662,3145,-317,-2522,-2271,399,106,269,259,51,21,-41,-36,-28,-47
406,14220,,,"Bogalusa, LA",Micropolitan Statistical Area,47168,47140,47089,47127,46676,46407,46319,46358,46387,46649,46588,46194,-51,38,-451,-269,-88,39,29,262,-61,-394,127,579,545,529,601,620,635,663,590,600,82,551,560,558,588,599,611,581,638,635,45,28,-15,-29,13,21,24,82,-48,-35,0,-9,-12,-15,-12,-14,-8,-15,-15,-16,-96,21,-430,-223,-80,38,16,198,4,-341,-96,12,-442,-238,-92,24,8,183,-11,-357,0,-2,6,-2,-9,-6,-3,-3,-2,-2
406,14220,,22117,"Washington Parish, LA",County or equivalent,47168,47140,47089,47127,46676,46407,46319,46358,46387,46649,46588,46194,-51,38,-451,-269,-88,39,29,262,-61,-394,127,579,545,529,601,620,635,663,590,600,82,551,560,558,588,599,611,581,638,635,45,28,-15,-29,13,21,24,82,-48,-35,0,-9,-12,-15,-12,-14,-8,-15,-15,-16,-96,21,-430,-223,-80,38,16,198,4,-341,-96,12,-442,-238,-92,24,8,183,-11,-357,0,-2,6,-2,-9,-6,-3,-3,-2,-2
406,25220,,,"Hammond, LA",Metropolitan Statistical Area,121097,121109,121485,122700,123646,125520,127010,128716,130619,132353,133837,134758,376,1215,946,1874,1490,1706,1903,1734,1484,921,394,1850,1896,1927,1954,1925,1987,2005,1972,1953,200,1074,1143,1172,1193,1204,1170,1322,1367,1383,194,776,753,755,761,721,817,683,605,570,9,122,29,164,74,24,77,8,0,1,166,319,189,948,656,956,1008,1041,874,350,175,441,218,1112,730,980,1085,1049,874,351,7,-2,-25,7,-1,5,1,2,5,0
406,25220,,22105,"Tangipahoa Parish, LA",County or equivalent,121097,121109,121485,122700,123646,125520,127010,128716,130619,132353,133837,134758,376,1215,946,1874,1490,1706,1903,1734,1484,921,394,1850,1896,1927,1954,1925,1987,2005,1972,1953,200,1074,1143,1172,1193,1204,1170,1322,1367,1383,194,776,753,755,761,721,817,683,605,570,9,122,29,164,74,24,77,8,0,1,166,319,189,948,656,956,1008,1041,874,350,175,441,218,1112,730,980,1085,1049,874,351,7,-2,-25,7,-1,5,1,2,5,0
406,35380,,,"New Orleans-Metairie, LA",Metropolitan Statistical Area,1189866,1189891,1195324,1214008,1226887,1239584,1248905,1260281,1267613,1270326,1270133,1270530,5433,18684,12879,12697,9321,11376,7332,2713,-193,397,3577,15638,15410,15470,16324,16472,16425,15974,15418,15084,2343,10149,10347,11007,10890,10929,10963,11454,12008,12094,1234,5489,5063,4463,5434,5543,5462,4520,3410,2990,498,2955,1718,2369,2079,3002,2926,1730,1841,1682,3306,10129,5819,5603,1745,2804,-1021,-3506,-5415,-4232,3804,13084,7537,7972,3824,5806,1905,-1776,-3574,-2550,395,111,279,262,63,27,-35,-31,-29,-43
406,35380,,22051,"Jefferson Parish, LA",County or equivalent,432552,432576,432610,434089,433954,434264,434078,435175,436572,436126,433884,432493,34,1479,-135,310,-186,1097,1397,-446,-2242,-1391,1359,5833,5617,5615,5806,6000,5990,5862,5719,5577,902,3930,3993,4268,4118,4024,4127,4291,4382,4345,457,1903,1624,1347,1688,1976,1863,1571,1337,1232,310,1737,897,1302,1179,1712,1708,1060,1161,1033,-730,-2158,-2634,-2305,-3023,-2568,-2158,-3064,-4736,-3646,-420,-421,-1737,-1003,-1844,-856,-450,-2004,-3575,-2613,-3,-3,-22,-34,-30,-23,-16,-13,-4,-10
406,35380,,22071,"Orleans Parish, LA",County or equivalent,343829,343828,347772,360735,369787,378637,383940,389742,391843,391493,391004,390144,3944,12963,9052,8850,5303,5802,2101,-350,-489,-860,1035,4668,4697,4731,4973,5047,4961,4764,4517,4399,647,2857,2982,3112,3162,3191,3166,3359,3547,3640,388,1811,1715,1619,1811,1856,1795,1405,970,759,153,793,612,685,622,920,793,450,456,441,3103,10273,6479,6334,2794,2983,-473,-2194,-1902,-2041,3256,11066,7091,7019,3416,3903,320,-1744,-1446,-1600,300,86,246,212,76,43,-14,-11,-13,-19
406,35380,,22075,"Plaquemines Parish, LA",County or equivalent,23042,23035,23117,23582,23826,23509,23304,23437,23323,23348,23385,23197,82,465,244,-317,-205,133,-114,25,37,-188,67,297,278,319,312,311,291,292,269,270,12,176,182,196,175,178,175,192,185,195,55,121,96,123,137,133,116,100,84,75,-2,-5,21,14,20,39,29,15,12,12,30,348,130,-462,-372,-38,-260,-89,-60,-277,28,343,151,-448,-352,1,-231,-74,-48,-265,-1,1,-3,8,10,-1,1,-1,1,2
406,35380,,22087,"St. Bernard Parish, LA",County or equivalent,35897,35897,36824,39516,41483,43430,44439,45421,45777,46110,46780,47244,927,2692,1967,1947,1009,982,356,333,670,464,146,610,621,649,676,651,650,635,641,632,41,268,344,309,327,344,363,390,376,398,105,342,277,340,349,307,287,245,265,234,6,21,11,49,62,72,83,45,45,45,751,2310,1621,1520,589,601,-13,44,359,185,757,2331,1632,1569,651,673,70,89,404,230,65,19,58,38,9,2,-1,-1,1,0
406,35380,,22089,"St. Charles Parish, LA",County or equivalent,52780,52888,52818,52390,52420,52614,52678,52572,52796,52620,52775,53100,-70,-428,30,194,64,-106,224,-176,155,325,151,604,599,680,673,659,669,630,597,571,142,411,349,389,444,425,399,425,438,446,9,193,250,291,229,234,270,205,159,125,5,63,34,55,31,35,41,21,25,26,-91,-688,-261,-150,-193,-378,-85,-407,-28,179,-86,-625,-227,-95,-162,-343,-44,-386,-3,205,7,4,7,-2,-3,3,-2,5,-1,-5
406,35380,,22093,"St. James Parish, LA",County or equivalent,22102,22101,22048,21784,21634,21607,21515,21481,21433,21380,21151,21096,-53,-264,-150,-27,-92,-34,-48,-53,-229,-55,56,284,292,231,318,270,244,247,286,279,18,181,179,208,194,201,213,212,233,226,38,103,113,23,124,69,31,35,53,53,3,12,2,1,1,4,6,4,5,5,-99,-381,-269,-48,-218,-105,-84,-91,-287,-113,-96,-369,-267,-47,-217,-101,-78,-87,-282,-108,5,2,4,-3,1,-2,-1,-1,0,0
406,35380,,22095,"St. John the Baptist Parish, LA",County or equivalent,45924,45810,45591,45066,44719,43570,43714,43523,43401,43328,43119,42837,-219,-525,-347,-1149,144,-191,-122,-73,-209,-282,114,634,631,557,574,581,570,572,522,534,128,417,370,406,367,400,403,409,437,421,-14,217,261,151,207,181,167,163,85,113,3,89,31,94,57,47,37,18,13,15,-221,-837,-658,-1429,-116,-421,-329,-256,-308,-413,-218,-748,-627,-1335,-59,-374,-292,-238,-295,-398,13,6,19,35,-4,2,3,2,1,3
406,35380,,22103,"St. Tammany Parish, LA",County or equivalent,233740,233756,234544,236846,239064,241953,245237,248930,252468,255921,258035,260419,788,2302,2218,2889,3284,3693,3538,3453,2114,2384,649,2708,2675,2688,2992,2953,3050,2972,2867,2822,453,1909,1948,2119,2103,2166,2117,2176,2410,2423,196,799,727,569,889,787,933,796,457,399,20,245,110,169,107,173,229,117,124,105,563,1262,1411,2143,2284,2730,2381,2551,1547,1894,583,1507,1521,2312,2391,2903,2610,2668,1671,1999,9,-4,-30,8,4,3,-5,-11,-14,-14
406,38100,,,"Picayune, MS",Micropolitan Statistical Area,55834,55739,55693,55441,54999,54833,55121,54944,55037,55255,55323,55535,-46,-252,-442,-166,288,-177,93,218,68,212,166,661,686,627,642,611,618,631,609,610,161,578,574,637,594,635,668,636,728,681,5,83,112,-10,48,-24,-50,-5,-119,-71,-2,-1,-1,-15,-34,-27,-30,-30,-30,-30,-46,-333,-562,-133,276,-121,177,257,219,315,-48,-334,-563,-148,242,-148,147,227,189,285,-3,-1,9,-8,-2,-5,-4,-4,-2,-2
